"date","dpi","band_number","bird_ID","swab_id","mass","l_eye_score","r_eye_score","treatment","temp","stack","cage","scorer","swab","swabber","plasma","rbcs","smear","experiment_notes","start_time","cap_time","bleed_time","hematocrit","samplers","sampled_first","room","cap_date","Location","sex","cap_mass","trap_method","bci_intake","Intake...Quarantine.Notes","Well.1.WBC","Well.1.Phago","Well.2.Phago","Well.2.WBC","Well.3.Phago","Well.3.WBC","Well.4.WBC","Well.4.Phago","l_min","l_max","r_min","r_max","qpcr_plate","well","cq_value","quantity","log10_quantity","extraction_plate","extr_neg_cntrls","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","y_inter","r2","error","elisa_od","elisa_cv","hapto_int","hapto_abs","hapto.oor","red","hapto_plate","hapto_cv","hapto_ext","inf_temp","temp_names","groups"
20221010,-28,2929,"-28_2929",NA,20.2,NA,NA,"Control","Warm","B",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APU, ML, MA",NA,"TN",20220810,"DD","M",21.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05595,8.72,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221026,-12,2573,"-12_2573","2573 -12",20.9,0,0,"Control","Cold","C",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220530,"DD","M",19.2,"MN",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"379.947132",0.035,NA,0.1404,3,0.084852814,0.299882396,"Sham_ST","Cold","Cold Control"
20221026,-12,2603,"-12_2603","2603 -12",21.5,0,0,"Infected","Cold","B",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220610,"NEG","M",21.7,"FT",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"210.0195178",0.01605,NA,0.0975,3,0.16300904,0.117999531,"MG_ST","Cold","Cold Infected"
20221026,-12,2623,"-12_2623","2623 -12",22.5,0,0,"Infected","Cold","F",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220617,"CSH","M",20.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"#VALUE!",0.01085,"Low",0.07935,2,0.189809382,0.064797824,"MG_ST","Cold","Cold Infected"
20221026,-12,2653,"-12_2653","2653 -12",21.5,0,0,"Infected","Cold","B",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220621,"KH","M",20.8,"FT",3,"Intake 0,0 Steger; moved back to Derring 8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"H7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"140.2049771",0.0083,NA,0.0675,3,0.579316399,0.070205176,"MG_ST","Cold","Cold Infected"
20221026,-12,2655,"-12_2655","2655 -12",21.4,0,0,"Infected","Cold","C",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220622,"BE","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"B5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"549.8595493",0.07665,NA,0.1128,2,0.067701713,0.526429292,"MG_ST","Cold","Cold Infected"
20221026,-12,2667,"-12_2667","2667 -12",19.7,0,0,"Control","Cold","C",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220622,"BE","M",20.4,"FT",3,"Intake 0,0; 17.8g on 6/27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000",0.325,"High",0.186,1,0.088333955,22.12412578,"Sham_ST","Cold","Cold Control"
20221026,-12,2684,"-12_2684","2684 -12",21,0,0,"Control","Cold","E",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220627,"IVT","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#VALUE!",0.0155,"Low",0.144,2,0.415425234,0.08820029,"Sham_ST","Cold","Cold Control"
20221026,-12,2687,"-12_2687","2687 -12",19.6,0,0,"Infected","Cold","D",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220627,"IVT","F",20.5,"FT",3,"Intake 0,0, healed head injury 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"D7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221026,-12,2689,"-12_2689","2689 -12",19.5,0,0,"Infected","Cold","D",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220627,"LN","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"E8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"383.1511837",0.0558,NA,0.1101,2,0.06550853,0.352265911,"MG_ST","Cold","Cold Infected"
20221026,-12,2741,"-12_2741","2741 -12",19.6,0,0,"Infected","Cold","A",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220704,"SC","M",19.9,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"D6",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"579.9451282",0.0803,NA,0.38385,2,0.358665339,0.55916743,"MG_ST","Cold","Cold Infected"
20221026,-12,2750,"-12_2750","2750 -12",20.4,0,0,"Control","Cold","C",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220706,"BE","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3125.013528",0.17105,NA,0.79905,3,0.202148621,2.723721879,"Sham_ST","Cold","Cold Control"
20221026,-12,2764,"-12_2764","2764 -12",21.9,0,0,"Infected","Cold","F",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220711,"PH","M",21,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"F8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"1202.004057",0.0993,NA,0.19635,3,0.066936594,1.378977614,"MG_ST","Cold","Cold Infected"
20221026,-12,2775,"-12_2775","2775 -12",20.1,0,0,"Infected","Cold","F",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220713,"BE","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"B6",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"240.6484165",0.01955,NA,0.1467,3,0.408711336,0.144926035,"MG_ST","Cold","Cold Infected"
20221026,-12,2789,"-12_2789","2789 -12",20,0,0,"Control","Cold","E",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220715,"CSH","M",20.7,"FT",3.5,"Intake 0,0; Was housed with SOSP until 7/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294.4306981",0.02565,NA,0.14325,3,0.041351274,0.199328609,"Sham_ST","Cold","Cold Control"
20221026,-12,2799,"-12_2799","2799 -12",20.6,0,0,"Control","Cold","B",2,"jgl","y","DH","y","y",NA,"pin feather bled a lot",NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220721,"KH","M",20.4,"FT",3,"Intake 0,0; pox 8/5 - cagemate also has pox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179.5882582",0.0291,NA,0.1656,2,0.653305178,0.1654769,"Sham_ST","Cold","Cold Control"
20221026,-12,2813,"-12_2813","2813 -12",20,0,0,"Control","Cold","A",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220722,"CSH","F",19.9,"FT",3,"Intake 0,0; L eye maybe puffy, not scoreable (8/1 and 8/5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"290.2039305",0.04375,NA,0.2508,2,0.287579313,0.26254184,"Sham_ST","Cold","Cold Control"
20221026,-12,2880,"-12_2880","2880 -12",20,0,0,"Infected","Cold","A",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220801,"DD","F",19.2,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"382.1726924",0.1104,NA,0.11235,1,0.105041225,1.339413807,"MG_ST","Cold","Cold Infected"
20221026,-12,2892,"-12_2892","2892 -12",21.8,0,0,"Infected","Cold","D",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220803,"PH","F",20.2,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"B8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"188.4471994",0.0136,NA,0.10995,3,0.135182179,0.101092855,"MG_ST","Cold","Cold Infected"
20221026,-12,2893,"-12_2893","2893 -12",20,0,0,"Control","Cold","E",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220803,"PH","F",19,"FT",3.5,"Intake 0,0; both eyes a little red-rimmed, housed solo - same status on 8/8, 8/10, 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.4578918",0.0161,NA,0.12345,3,0.008783935,0.118361417,"Sham_ST","Cold","Cold Control"
20221026,-12,2894,"-12_2894","2894 -12",21.5,0,0,"Infected","Cold","D",2,"jgl","y","DH","y","y",NA,"AB ointment, open cage injury under R eye",NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220804,"KH","F",22.6,"FT",3,"Intake 0,0; left eye maybe red (8/12)? intake right eye red? - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"D8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"810.5594368",0.0736,NA,0.32325,3,0.049958631,0.888546909,"MG_ST","Cold","Cold Infected"
20221026,-12,2903,"-12_2903","2903 -12",20.4,0,0,"Infected","Cold","F",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220805,"TRCII","M",20.4,"FT",3,"Intake 0,0; R leg pinched, perching and gripping normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"G5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"1371.885848",0.16435,NA,0.2718,2,0.045267322,1.445386863,"MG_ST","Cold","Cold Infected"
20221026,-12,2921,"-12_2921","2921 -12",20.2,0,0,"Control","Cold","A",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220810,"DD","M",20.6,"MN",3.5,"Intake 0,0; pox bleeding, AB applied 8/26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249.4063016",0.02055,NA,0.1494,3,0.120431812,0.153204264,"Sham_ST","Cold","Cold Control"
20221026,-12,2928,"-12_2928","2928 -12",20.3,0,0,"Infected","Cold","E",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220810,"DD","M",20.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"G7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"154.922031",0.0258,NA,0.075,2,0.101823376,0.14555032,"MG_ST","Cold","Cold Infected"
20221026,-12,2939,"-12_2939","2939 -12",19.7,0,0,"Control","Cold","B",1,"jgl","y","DH","y","y",NA,"was slow to stop bleeding + a bit poofy",NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","ST",20220812,"TRC","M",20.8,"FT",3.5,"Intake 0,0; isolated, cagemate of MG+ on 8/15; head and wing injuries - antibiotic applied 8/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"496.9826268",0.07015,NA,0.2388,2,0.492132107,0.46972505,"Sham_ST","Cold","Cold Control"
20221026,-12,2581,"-12_2581","2581 -12",19.2,0,0,"Infected","Warm","D",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220602,"LH","M",19.3,"MN",3.5,"Intake 0,0; small injury on R halux, AB ointment; strange beak - developmental issue?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"616.9214424",0.0579,NA,0.15045,3,0.202728369,0.620783016,"MG_TN","Warm","Warm Infected"
20221026,-12,2632,"-12_2632","2632 -12",17.3,0,0,"Control","Warm","F",1,"jgl","y","DH","y","y",NA,"BCI ~3 looks fine",NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220617,"TRC","F",17.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327.7094952",0.02935,NA,0.16275,3,0.084322785,0.236730775,"Sham_TN","Warm","Warm Control"
20221026,-12,2648,"-12_2648","2648 -12",19.6,0,0,"Infected","Warm","C",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220620,"DD","F",18.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"418.6694534",0.03905,NA,0.1512,3,0.132186415,0.349395983,"MG_TN","Warm","Warm Infected"
20221026,-12,2690,"-12_2690","2690 -12",23.7,0,0,"Infected","Warm","E",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220628,"KH","F",19.2,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"D5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"208.7041431",0.0159,NA,0.11715,3,0.346882572,0.116917887,"MG_TN","Warm","Warm Infected"
20221026,-12,2704,"-12_2704","2704 -12",19.4,0,0,"Control","Warm","B",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220628,"KH","F",19.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000",0.3287,"High",0.1808,1,0.027535646,22.89917276,"Sham_TN","Warm","Warm Control"
20221026,-12,2718,"-12_2718","2718 -12",22.5,0,0,"Control","Warm","A",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220701,"TRC","M",21.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"243.7122688",0.0199,NA,0.1071,3,0.191878222,0.14779425,"Sham_TN","Warm","Warm Control"
20221026,-12,2802,"-12_2802","2802 -12",20.5,0,0,"Control","Warm","D",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220722,"TRCII","F",20.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"357.9869341",0.03265,NA,0.1476,3,0.153765946,0.272754674,"Sham_TN","Warm","Warm Control"
20221026,-12,2842,"-12_2842","2842 -12",21.8,0,0,"Control","Warm","C",1,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220726,"DD","M",21.2,"MN",3.5,"Intake 0,0; droopy eyes 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"G8",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"1025.091643",0.13025,NA,0.2973,2,0.141278651,1.06130883,"Sham_TN","Warm","Warm Control"
20221026,-12,2846,"-12_2846","2846 -12",19.9,0,0,"Control","Warm","E",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220726,"DD","M",19.8,"MN",3,"Intake 0,0; Pox on right foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221026,-12,2847,"-12_2847","2847 -12",19.6,0,0,"Control","Warm","A",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220726,"DD","F",18.7,"MN",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459.7414681",0.1761,NA,0.14275,1,0.144553345,3.814975972,"Sham_TN","Warm","Warm Control"
20221026,-12,2850,"-12_2850","2850 -12",18.8,0,0,"Infected","Warm","D",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220727,"PH","M",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"E5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"519.2314963",0.24255,NA,0.2223,1,0.410183154,9.246381845,"MG_TN","Warm","Warm Infected"
20221026,-12,2869,"-12_2869","2869 -12",19.9,0,0,"Infected","Warm","A",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220729,"DD","M",19.6,"MN",3,"Intake 0,0; pox L foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"H5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"225.7718726",0.03525,NA,0.09015,2,0.143539147,0.20454687,"MG_TN","Warm","Warm Infected"
20221026,-12,2874,"-12_2874","2874 -12",19.5,0,0,"Infected","Warm","D",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220801,"KH","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"E6",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"510.3225637",0.0718,NA,0.1641,2,0.142196976,0.483921042,"MG_TN","Warm","Warm Infected"
20221026,-12,2879,"-12_2879","2879 -12",20.9,0,0,"Infected","Warm","A",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220801,"DD","F",21.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"B7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"163.8833707",0.027,NA,0.07815,2,0.116720121,0.152711111,"MG_TN","Warm","Warm Infected"
20221026,-12,2883,"-12_2883","2883 -12",20.8,0,0,"Infected","Warm","B",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220801,"DD","M",21.3,"MN",3,"Intake 0,0; L eye sus but not scoreable, a bit red-rimmed (8/12). Small sore on L halluX.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A7",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"167.6199549",0.0275,NA,0.0651,2,0.091239585,0.155723615,"MG_TN","Warm","Warm Infected"
20221026,-12,2889,"-12_2889","2889 -12",20.9,0,0,"Infected","Warm","F",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220803,"PH","M",18.3,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"F5",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"441.7567346",0.1589,NA,0.10145,1,0.152190383,2.942954425,"MG_TN","Warm","Warm Infected"
20221026,-12,2904,"-12_2904","2904 -12",19.1,0,0,"Infected","Warm","F",3,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220805,"TRCII","M",21.4,"FT",3,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C6",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"118.0512137",0.02085,NA,0.04905,2,0.056222558,0.117058441,"MG_TN","Warm","Warm Infected"
20221026,-12,2906,"-12_2906","2906 -12",19.4,0,0,"Control","Warm","E",2,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220805,"TRCII","F",21,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188.0043426",0.01355,NA,0.07455,3,0.015655501,0.10076482,"Sham_TN","Warm","Warm Control"
20221026,-12,2907,"-12_2907","2907 -12",19.8,0,0,"Infected","Warm","F",4,"jgl","y","DH","y","y",NA,NA,NA,NA,NA,NA,"DH, JGL, SR, ML, AC","TN","TN",20220805,"TRCII","F",21.2,"FT",3.5,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"F6",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,"#VALUE!",0.0111,"Low",0.0471,2,0.162139135,0.066015571,"MG_TN","Warm","Warm Infected"
